1,2,3,4,5,6,7,9,10
6327,1,Yes,Firmicutes,Clostridia,Clostridiales,Unknown,Unknown,0.001
6339,1,Yes,Firmicutes,Clostridia,Clostridiales,Unknown,Unknown,0.001
6345,1,Yes,Firmicutes,Clostridia,Clostridiales,Unknown,Unknown,0.001
6351,1,Yes,Firmicutes,Clostridia,Clostridiales,Unknown,Unknown,0.001
6352,1,Yes,Firmicutes,Clostridia,Clostridiales,Unknown,Unknown,0.001
6354,1,Yes,Firmicutes,Clostridia,Clostridiales,Unknown,Unknown,0.001
6355,1,Yes,Firmicutes,Clostridia,Clostridiales,Unknown,Unknown,0.001
6356,1,Yes,Firmicutes,Clostridia,Clostridiales,Unknown,Unknown,0.001
6363,1,Yes,Firmicutes,Clostridia,Clostridiales,Unknown,Unknown,0.001
6364,1,Yes,Firmicutes,Clostridia,Clostridiales,Unknown,Unknown,0.001
6378,1,Yes,Firmicutes,Clostridia,Clostridiales,Unknown,Unknown,0.001
6379,1,Yes,Firmicutes,Clostridia,Clostridiales,Unknown,Unknown,0.001
6380,1,Yes,Firmicutes,Clostridia,Clostridiales,Unknown,Unknown,0.001
6387,1,Yes,Firmicutes,Clostridia,Clostridiales,Unknown,Unknown,0.001
6388,1,Yes,Firmicutes,Clostridia,Clostridiales,Unknown,Unknown,0.001
6389,1,Yes,Firmicutes,Clostridia,Clostridiales,Unknown,Unknown,0.001
6390,1,Yes,Firmicutes,Clostridia,Clostridiales,Unknown,Unknown,0.001
6415,1,Yes,Firmicutes,Clostridia,Clostridiales,Unknown,Unknown,0.001
6418,1,Yes,Firmicutes,Clostridia,Clostridiales,Unknown,Unknown,0.001
6431,1,Yes,Firmicutes,Clostridia,Clostridiales,Unknown,Unknown,0.001
6432,1,Yes,Firmicutes,Clostridia,Clostridiales,Unknown,Unknown,0.001
6435,1,Yes,Firmicutes,Clostridia,Clostridiales,Unknown,Unknown,0.001
6436,1,Yes,Firmicutes,Clostridia,Clostridiales,Unknown,Unknown,0.001
6437,1,Yes,Firmicutes,Clostridia,Clostridiales,Unknown,Unknown,0.001
6441,1,Yes,Firmicutes,Clostridia,Clostridiales,Unknown,Unknown,0.001
6443,1,Yes,Firmicutes,Clostridia,Clostridiales,Unknown,Unknown,0.001
6446,1,Yes,Firmicutes,Clostridia,Clostridiales,Unknown,Unknown,0.001
6448,1,Yes,Firmicutes,Clostridia,Clostridiales,Unknown,Unknown,0.001
6454,1,Yes,Firmicutes,Clostridia,Clostridiales,Unknown,Unknown,0.001
6455,1,Yes,Firmicutes,Clostridia,Clostridiales,Unknown,Unknown,0.001
6459,1,Yes,Firmicutes,Clostridia,Clostridiales,Unknown,Unknown,0.001
6461,1,Yes,Firmicutes,Clostridia,Clostridiales,Unknown,Unknown,0.001
6464,1,Yes,Firmicutes,Clostridia,Clostridiales,Unknown,Unknown,0.001
6469,1,Yes,Firmicutes,Clostridia,Clostridiales,Unknown,Unknown,0.001
6482,1,Yes,Firmicutes,Clostridia,Clostridiales,Unknown,Unknown,0.001
6489,1,Yes,Firmicutes,Clostridia,Clostridiales,Unknown,Unknown,0.001
6495,1,Yes,Firmicutes,Clostridia,Clostridiales,Unknown,Unknown,0.001
6496,1,Yes,Firmicutes,Clostridia,Clostridiales,Unknown,Unknown,0.001
6512,1,Yes,Firmicutes,Clostridia,Clostridiales,Unknown,Unknown,0.001
6549,1,Yes,Firmicutes,Clostridia,Clostridiales,Unknown,Unknown,0.001
6551,1,Yes,Firmicutes,Clostridia,Clostridiales,Unknown,Unknown,0.001
6552,1,Yes,Firmicutes,Clostridia,Clostridiales,Unknown,Unknown,0.001
6553,1,Yes,Firmicutes,Clostridia,Clostridiales,Unknown,Unknown,0.001
7254,1,Yes,Firmicutes,Clostridia,Clostridiales,Unknown,Unknown,0.001
7255,1,Yes,Firmicutes,Clostridia,Clostridiales,Unknown,Unknown,0.001
7260,1,Yes,Firmicutes,Clostridia,Clostridiales,Unknown,Unknown,0.001
13960,1,Yes,Firmicutes,Clostridia,Clostridiales,Unknown,Unknown,0.001
13966,1,Yes,Firmicutes,Clostridia,Clostridiales,Unknown,Unknown,0.001
14115,1,Yes,Firmicutes,Clostridia,Clostridiales,Unknown,Unknown,0.001
14207,1,Yes,Firmicutes,Clostridia,Clostridiales,Unknown,Unknown,0.001
14239,1,Yes,Firmicutes,Clostridia,Clostridiales,Unknown,Unknown,0.001
14283,1,Yes,Firmicutes,Clostridia,Clostridiales,Unknown,Unknown,0.001
14846,1,Yes,Firmicutes,Clostridia,Clostridiales,Unknown,Unknown,0.001
14850,1,Yes,Firmicutes,Clostridia,Clostridiales,Unknown,Unknown,0.001
14854,1,Yes,Firmicutes,Clostridia,Clostridiales,Unknown,Unknown,0.001
14883,1,Yes,Firmicutes,Clostridia,Clostridiales,Unknown,Unknown,0.001
14907,1,Yes,Firmicutes,Clostridia,Clostridiales,Unknown,Unknown,0.001
14961,1,Yes,Firmicutes,Clostridia,Clostridiales,Unknown,Unknown,0.001
14983,1,Yes,Firmicutes,Clostridia,Clostridiales,Unknown,Unknown,0.001
14986,1,Yes,Firmicutes,Clostridia,Clostridiales,Unknown,Unknown,0.001
14988,1,Yes,Firmicutes,Clostridia,Clostridiales,Unknown,Unknown,0.001
14997,1,Yes,Firmicutes,Clostridia,Clostridiales,Unknown,Unknown,0.001
14998,1,Yes,Firmicutes,Clostridia,Clostridiales,Unknown,Unknown,0.001
15021,1,Yes,Firmicutes,Clostridia,Clostridiales,Unknown,Unknown,0.001
15023,1,Yes,Firmicutes,Clostridia,Clostridiales,Unknown,Unknown,0.001
15036,1,Yes,Firmicutes,Clostridia,Clostridiales,Unknown,Unknown,0.001
15037,1,Yes,Firmicutes,Clostridia,Clostridiales,Unknown,Unknown,0.001
15043,1,Yes,Firmicutes,Clostridia,Clostridiales,Unknown,Unknown,0.001
15044,1,Yes,Firmicutes,Clostridia,Clostridiales,Unknown,Unknown,0.001
15046,1,Yes,Firmicutes,Clostridia,Clostridiales,Unknown,Unknown,0.001
15047,1,Yes,Firmicutes,Clostridia,Clostridiales,Unknown,Unknown,0.001
15048,1,Yes,Firmicutes,Clostridia,Clostridiales,Unknown,Unknown,0.001
15055,1,Yes,Firmicutes,Clostridia,Clostridiales,Unknown,Unknown,0.001
15062,1,Yes,Firmicutes,Clostridia,Clostridiales,Unknown,Unknown,0.001
15069,1,Yes,Firmicutes,Clostridia,Clostridiales,Unknown,Unknown,0.001
15070,1,Yes,Firmicutes,Clostridia,Clostridiales,Unknown,Unknown,0.001
15071,1,Yes,Firmicutes,Clostridia,Clostridiales,Unknown,Unknown,0.001
15076,1,Yes,Firmicutes,Clostridia,Clostridiales,Unknown,Unknown,0.001
15079,1,Yes,Firmicutes,Clostridia,Clostridiales,Unknown,Unknown,0.001
15080,1,Yes,Firmicutes,Clostridia,Clostridiales,Unknown,Unknown,0.001
15088,1,Yes,Firmicutes,Clostridia,Clostridiales,Unknown,Unknown,0.001
15096,1,Yes,Firmicutes,Clostridia,Clostridiales,Unknown,Unknown,0.001
15110,1,Yes,Firmicutes,Clostridia,Clostridiales,Unknown,Unknown,0.001
15112,1,Yes,Firmicutes,Clostridia,Clostridiales,Unknown,Unknown,0.001
15113,1,Yes,Firmicutes,Clostridia,Clostridiales,Unknown,Unknown,0.001
15118,1,Yes,Firmicutes,Clostridia,Clostridiales,Unknown,Unknown,0.001
15122,1,Yes,Firmicutes,Clostridia,Clostridiales,Unknown,Unknown,0.001
15129,1,Yes,Firmicutes,Clostridia,Clostridiales,Unknown,Unknown,0.001
15130,1,Yes,Firmicutes,Clostridia,Clostridiales,Unknown,Unknown,0.001
15141,1,Yes,Firmicutes,Clostridia,Clostridiales,Unknown,Unknown,0.001
15142,1,Yes,Firmicutes,Clostridia,Clostridiales,Unknown,Unknown,0.001
15166,1,Yes,Firmicutes,Clostridia,Clostridiales,Unknown,Unknown,0.001
15167,1,Yes,Firmicutes,Clostridia,Clostridiales,Unknown,Unknown,0.001
15168,1,Yes,Firmicutes,Clostridia,Clostridiales,Unknown,Unknown,0.001
15174,1,Yes,Firmicutes,Clostridia,Clostridiales,Unknown,Unknown,0.001
15175,1,Yes,Firmicutes,Clostridia,Clostridiales,Unknown,Unknown,0.001
15178,1,Yes,Firmicutes,Clostridia,Clostridiales,Unknown,Unknown,0.001
15188,1,Yes,Firmicutes,Clostridia,Clostridiales,Unknown,Unknown,0.001
15189,1,Yes,Firmicutes,Clostridia,Clostridiales,Unknown,Unknown,0.001
15193,1,Yes,Firmicutes,Clostridia,Clostridiales,Unknown,Unknown,0.001
15199,1,Yes,Firmicutes,Clostridia,Clostridiales,Unknown,Unknown,0.001
15205,1,Yes,Firmicutes,Clostridia,Clostridiales,Unknown,Unknown,0.001
15206,1,Yes,Firmicutes,Clostridia,Clostridiales,Unknown,Unknown,0.001
15207,1,Yes,Firmicutes,Clostridia,Clostridiales,Unknown,Unknown,0.001
15208,1,Yes,Firmicutes,Clostridia,Clostridiales,Unknown,Unknown,0.001
15214,1,Yes,Firmicutes,Clostridia,Clostridiales,Unknown,Unknown,0.001
15215,1,Yes,Firmicutes,Clostridia,Clostridiales,Unknown,Unknown,0.001
15219,1,Yes,Firmicutes,Clostridia,Clostridiales,Unknown,Unknown,0.001
15221,1,Yes,Firmicutes,Clostridia,Clostridiales,Unknown,Unknown,0.001
15222,1,Yes,Firmicutes,Clostridia,Clostridiales,Unknown,Unknown,0.001
15226,1,Yes,Firmicutes,Clostridia,Clostridiales,Unknown,Unknown,0.001
15227,1,Yes,Firmicutes,Clostridia,Clostridiales,Unknown,Unknown,0.001
15245,1,Yes,Firmicutes,Clostridia,Clostridiales,Unknown,Unknown,0.001
15246,1,Yes,Firmicutes,Clostridia,Clostridiales,Unknown,Unknown,0.001
15247,1,Yes,Firmicutes,Clostridia,Clostridiales,Unknown,Unknown,0.001
15258,1,Yes,Firmicutes,Clostridia,Clostridiales,Unknown,Unknown,0.001
15259,1,Yes,Firmicutes,Clostridia,Clostridiales,Unknown,Unknown,0.001
15269,1,Yes,Firmicutes,Clostridia,Clostridiales,Unknown,Unknown,0.001
15270,1,Yes,Firmicutes,Clostridia,Clostridiales,Unknown,Unknown,0.001
15274,1,Yes,Firmicutes,Clostridia,Clostridiales,Unknown,Unknown,0.001
15279,1,Yes,Firmicutes,Clostridia,Clostridiales,Unknown,Unknown,0.001
15289,1,Yes,Firmicutes,Clostridia,Clostridiales,Unknown,Unknown,0.001
15304,1,Yes,Firmicutes,Clostridia,Clostridiales,Unknown,Unknown,0.001
15308,1,Yes,Firmicutes,Clostridia,Clostridiales,Unknown,Unknown,0.001
15348,1,Yes,Firmicutes,Clostridia,Clostridiales,Unknown,Unknown,0.001
15371,1,Yes,Firmicutes,Clostridia,Clostridiales,Unknown,Unknown,0.001
15372,1,Yes,Firmicutes,Clostridia,Clostridiales,Unknown,Unknown,0.001
15376,1,Yes,Firmicutes,Clostridia,Clostridiales,Unknown,Unknown,0.001
6630,1,No,Firmicutes,Erysipelotrichia,Erysipelotrichales,Erysipelotrichaceae,Eggerthia,0.001
6767,1,No,Firmicutes,Erysipelotrichia,Erysipelotrichales,Erysipelotrichaceae,Massiliomicrobiota,0.001
4038,1,Yes,Firmicutes,Erysipelotrichia,Erysipelotrichales,Erysipelotrichaceae,Unknown,0.001
6514,1,Yes,Firmicutes,Erysipelotrichia,Erysipelotrichales,Erysipelotrichaceae,Unknown,0.001
6515,1,Yes,Firmicutes,Erysipelotrichia,Erysipelotrichales,Erysipelotrichaceae,Unknown,0.001
6516,1,Yes,Firmicutes,Erysipelotrichia,Erysipelotrichales,Erysipelotrichaceae,Unknown,0.001
6770,1,Yes,Firmicutes,Erysipelotrichia,Erysipelotrichales,Erysipelotrichaceae,Unknown,0.001
6775,1,Yes,Firmicutes,Erysipelotrichia,Erysipelotrichales,Erysipelotrichaceae,Unknown,0.001
6776,1,Yes,Firmicutes,Erysipelotrichia,Erysipelotrichales,Erysipelotrichaceae,Unknown,0.001
6782,1,Yes,Firmicutes,Erysipelotrichia,Erysipelotrichales,Erysipelotrichaceae,Unknown,0.001
6814,1,Yes,Firmicutes,Erysipelotrichia,Erysipelotrichales,Erysipelotrichaceae,Unknown,0.001
6830,1,Yes,Firmicutes,Erysipelotrichia,Erysipelotrichales,Erysipelotrichaceae,Unknown,0.001
6835,1,Yes,Firmicutes,Erysipelotrichia,Erysipelotrichales,Erysipelotrichaceae,Unknown,0.001
4039,1,Yes,Firmicutes,Erysipelotrichia,Erysipelotrichales,Unknown,Unknown,0.001
6581,1,Yes,Firmicutes,Erysipelotrichia,Erysipelotrichales,Unknown,Unknown,0.001
6745,1,Yes,Firmicutes,Erysipelotrichia,Erysipelotrichales,Unknown,Unknown,0.001
6749,1,Yes,Firmicutes,Erysipelotrichia,Erysipelotrichales,Unknown,Unknown,0.001
6765,1,Yes,Firmicutes,Erysipelotrichia,Erysipelotrichales,Unknown,Unknown,0.001
6766,1,Yes,Firmicutes,Erysipelotrichia,Erysipelotrichales,Unknown,Unknown,0.001
6772,1,Yes,Firmicutes,Erysipelotrichia,Erysipelotrichales,Unknown,Unknown,0.001
6793,1,Yes,Firmicutes,Erysipelotrichia,Erysipelotrichales,Unknown,Unknown,0.001
6794,1,Yes,Firmicutes,Erysipelotrichia,Erysipelotrichales,Unknown,Unknown,0.001
6837,1,Yes,Firmicutes,Erysipelotrichia,Erysipelotrichales,Unknown,Unknown,0.001
3984,1,Yes,Firmicutes,Firmicutes_unclassified,Firmicutes_unclassified,Firmicutes_unclassified,Unknown,0.001
3985,1,Yes,Firmicutes,Firmicutes_unclassified,Firmicutes_unclassified,Firmicutes_unclassified,Unknown,0.001
3986,1,Yes,Firmicutes,Firmicutes_unclassified,Firmicutes_unclassified,Firmicutes_unclassified,Unknown,0.001
4792,1,Yes,Firmicutes,Firmicutes_unclassified,Firmicutes_unclassified,Firmicutes_unclassified,Unknown,0.001
4895,1,Yes,Firmicutes,Firmicutes_unclassified,Firmicutes_unclassified,Firmicutes_unclassified,Unknown,0.001
4896,1,Yes,Firmicutes,Firmicutes_unclassified,Firmicutes_unclassified,Firmicutes_unclassified,Unknown,0.001
5064,1,Yes,Firmicutes,Firmicutes_unclassified,Firmicutes_unclassified,Firmicutes_unclassified,Unknown,0.001
5240,1,Yes,Firmicutes,Firmicutes_unclassified,Firmicutes_unclassified,Firmicutes_unclassified,Unknown,0.001
6481,1,Yes,Firmicutes,Firmicutes_unclassified,Firmicutes_unclassified,Firmicutes_unclassified,Unknown,0.001
6500,1,Yes,Firmicutes,Firmicutes_unclassified,Firmicutes_unclassified,Firmicutes_unclassified,Unknown,0.001
6504,1,Yes,Firmicutes,Firmicutes_unclassified,Firmicutes_unclassified,Firmicutes_unclassified,Unknown,0.001
13974,1,Yes,Firmicutes,Firmicutes_unclassified,Firmicutes_unclassified,Firmicutes_unclassified,Unknown,0.001
15033,1,Yes,Firmicutes,Firmicutes_unclassified,Firmicutes_unclassified,Firmicutes_unclassified,Unknown,0.001
15181,1,Yes,Firmicutes,Firmicutes_unclassified,Firmicutes_unclassified,Firmicutes_unclassified,Unknown,0.001
15235,1,Yes,Firmicutes,Firmicutes_unclassified,Firmicutes_unclassified,Firmicutes_unclassified,Unknown,0.001
15237,1,Yes,Firmicutes,Firmicutes_unclassified,Firmicutes_unclassified,Firmicutes_unclassified,Unknown,0.001
15262,1,Yes,Firmicutes,Firmicutes_unclassified,Firmicutes_unclassified,Firmicutes_unclassified,Unknown,0.001
15263,1,Yes,Firmicutes,Firmicutes_unclassified,Firmicutes_unclassified,Firmicutes_unclassified,Unknown,0.001
6565,1,Yes,Firmicutes,Firmicutes_unclassified,Firmicutes_unclassified,Unknown,Unknown,0.001
6566,1,Yes,Firmicutes,Firmicutes_unclassified,Firmicutes_unclassified,Unknown,Unknown,0.001
6610,1,Yes,Firmicutes,Firmicutes_unclassified,Firmicutes_unclassified,Unknown,Unknown,0.001
14249,1,Yes,Firmicutes,Firmicutes_unclassified,Firmicutes_unclassified,Unknown,Unknown,0.001
5759,1,Yes,Firmicutes,Negativicutes,Acidaminococcales,Acidaminococcaceae,Unknown,0.001
5764,1,Yes,Firmicutes,Negativicutes,Acidaminococcales,Acidaminococcaceae,Unknown,0.001
5772,1,Yes,Firmicutes,Negativicutes,Acidaminococcales,Acidaminococcaceae,Unknown,0.001
5773,1,Yes,Firmicutes,Negativicutes,Acidaminococcales,Acidaminococcaceae,Unknown,0.001
5774,1,Yes,Firmicutes,Negativicutes,Acidaminococcales,Acidaminococcaceae,Unknown,0.001
5775,1,Yes,Firmicutes,Negativicutes,Acidaminococcales,Acidaminococcaceae,Unknown,0.001
5776,1,Yes,Firmicutes,Negativicutes,Acidaminococcales,Acidaminococcaceae,Unknown,0.001
5777,1,Yes,Firmicutes,Negativicutes,Acidaminococcales,Acidaminococcaceae,Unknown,0.001
5778,1,Yes,Firmicutes,Negativicutes,Acidaminococcales,Acidaminococcaceae,Unknown,0.001
5779,1,Yes,Firmicutes,Negativicutes,Acidaminococcales,Acidaminococcaceae,Unknown,0.001
5780,1,Yes,Firmicutes,Negativicutes,Acidaminococcales,Acidaminococcaceae,Unknown,0.001
5788,1,Yes,Firmicutes,Negativicutes,Acidaminococcales,Acidaminococcaceae,Unknown,0.001
13951,1,Yes,Firmicutes,Negativicutes,Acidaminococcales,Acidaminococcaceae,Unknown,0.001
5738,1,Yes,Firmicutes,Negativicutes,Acidaminococcales,Unknown,Unknown,0.001
5748,1,Yes,Firmicutes,Negativicutes,Acidaminococcales,Unknown,Unknown,0.001
5751,1,Yes,Firmicutes,Negativicutes,Acidaminococcales,Unknown,Unknown,0.001
13949,1,Yes,Firmicutes,Negativicutes,Acidaminococcales,Unknown,Unknown,0.001
5887,1,No,Firmicutes,Negativicutes,Selenomonadales,Selenomonadaceae,Centipeda,0.001
6964,1,No,Firmicutes,Negativicutes,Selenomonadales,Selenomonadaceae,Megamonas,0.001
5901,1,No,Firmicutes,Negativicutes,Selenomonadales,Selenomonadaceae,Mitsuokella,0.001
5877,1,No,Firmicutes,Negativicutes,Selenomonadales,Selenomonadaceae,Selenomonas,0.001
5888,1,No,Firmicutes,Negativicutes,Selenomonadales,Selenomonadaceae,Selenomonas,0.001
5879,1,Yes,Firmicutes,Negativicutes,Selenomonadales,Selenomonadaceae,Unknown,0.001
5886,1,Yes,Firmicutes,Negativicutes,Selenomonadales,Selenomonadaceae,Unknown,0.001
5893,1,Yes,Firmicutes,Negativicutes,Selenomonadales,Selenomonadaceae,Unknown,0.001
5900,1,Yes,Firmicutes,Negativicutes,Selenomonadales,Selenomonadaceae,Unknown,0.001
6963,1,Yes,Firmicutes,Negativicutes,Selenomonadales,Selenomonadaceae,Unknown,0.001
5909,1,Yes,Firmicutes,Negativicutes,Selenomonadales,Unknown,Unknown,0.001
5911,1,Yes,Firmicutes,Negativicutes,Selenomonadales,Unknown,Unknown,0.001
5923,1,Yes,Firmicutes,Negativicutes,Selenomonadales,Unknown,Unknown,0.001
6966,1,Yes,Firmicutes,Negativicutes,Selenomonadales,Unknown,Unknown,0.001
5799,1,Yes,Firmicutes,Negativicutes,Veillonellales,Unknown,Unknown,0.001
5802,1,Yes,Firmicutes,Negativicutes,Veillonellales,Unknown,Unknown,0.001
5823,1,Yes,Firmicutes,Negativicutes,Veillonellales,Unknown,Unknown,0.001
5824,1,Yes,Firmicutes,Negativicutes,Veillonellales,Unknown,Unknown,0.001
5830,1,Yes,Firmicutes,Negativicutes,Veillonellales,Unknown,Unknown,0.001
5839,1,Yes,Firmicutes,Negativicutes,Veillonellales,Unknown,Unknown,0.001
5865,1,Yes,Firmicutes,Negativicutes,Veillonellales,Unknown,Unknown,0.001
6924,1,Yes,Firmicutes,Negativicutes,Veillonellales,Unknown,Unknown,0.001
6925,1,Yes,Firmicutes,Negativicutes,Veillonellales,Unknown,Unknown,0.001
6926,1,Yes,Firmicutes,Negativicutes,Veillonellales,Unknown,Unknown,0.001
6959,1,Yes,Firmicutes,Negativicutes,Veillonellales,Unknown,Unknown,0.001
5848,1,No,Firmicutes,Negativicutes,Veillonellales,Veillonellaceae,Megasphaera,0.001
5855,1,No,Firmicutes,Negativicutes,Veillonellales,Veillonellaceae,Megasphaera,0.001
5866,1,No,Firmicutes,Negativicutes,Veillonellales,Veillonellaceae,Megasphaera,0.001
5821,1,Yes,Firmicutes,Negativicutes,Veillonellales,Veillonellaceae,Unknown,0.001
5829,1,Yes,Firmicutes,Negativicutes,Veillonellales,Veillonellaceae,Unknown,0.001
5841,1,Yes,Firmicutes,Negativicutes,Veillonellales,Veillonellaceae,Unknown,0.001
5859,1,Yes,Firmicutes,Negativicutes,Veillonellales,Veillonellaceae,Unknown,0.001
5860,1,Yes,Firmicutes,Negativicutes,Veillonellales,Veillonellaceae,Unknown,0.001
6928,1,Yes,Firmicutes,Negativicutes,Veillonellales,Veillonellaceae,Unknown,0.001
6929,1,Yes,Firmicutes,Negativicutes,Veillonellales,Veillonellaceae,Unknown,0.001
6931,1,Yes,Firmicutes,Negativicutes,Veillonellales,Veillonellaceae,Unknown,0.001
6932,1,Yes,Firmicutes,Negativicutes,Veillonellales,Veillonellaceae,Unknown,0.001
6937,1,Yes,Firmicutes,Negativicutes,Veillonellales,Veillonellaceae,Unknown,0.001
6940,1,Yes,Firmicutes,Negativicutes,Veillonellales,Veillonellaceae,Unknown,0.001
6941,1,Yes,Firmicutes,Negativicutes,Veillonellales,Veillonellaceae,Unknown,0.001
6943,1,Yes,Firmicutes,Negativicutes,Veillonellales,Veillonellaceae,Unknown,0.001
6948,1,Yes,Firmicutes,Negativicutes,Veillonellales,Veillonellaceae,Unknown,0.001
6949,1,Yes,Firmicutes,Negativicutes,Veillonellales,Veillonellaceae,Unknown,0.001
6950,1,Yes,Firmicutes,Negativicutes,Veillonellales,Veillonellaceae,Unknown,0.001
6951,1,Yes,Firmicutes,Negativicutes,Veillonellales,Veillonellaceae,Unknown,0.001
6953,1,Yes,Firmicutes,Negativicutes,Veillonellales,Veillonellaceae,Unknown,0.001
6954,1,Yes,Firmicutes,Negativicutes,Veillonellales,Veillonellaceae,Unknown,0.001
6957,1,Yes,Firmicutes,Negativicutes,Veillonellales,Veillonellaceae,Unknown,0.001
6958,1,Yes,Firmicutes,Negativicutes,Veillonellales,Veillonellaceae,Unknown,0.001
6669,1,No,Firmicutes,Tissierellia,Tissierellales,Peptoniphilaceae,Anaerococcus,0.001
6674,1,No,Firmicutes,Tissierellia,Tissierellales,Peptoniphilaceae,Anaerococcus,0.001
6696,1,No,Firmicutes,Tissierellia,Tissierellales,Peptoniphilaceae,Peptoniphilus,0.001
6734,1,No,Firmicutes,Tissierellia,Tissierellales,Peptoniphilaceae,Peptoniphilus,0.001
6651,1,Yes,Firmicutes,Tissierellia,Tissierellales,Peptoniphilaceae,Unknown,0.001
6664,1,Yes,Firmicutes,Tissierellia,Tissierellales,Peptoniphilaceae,Unknown,0.001
6677,1,Yes,Firmicutes,Tissierellia,Tissierellales,Peptoniphilaceae,Unknown,0.001
6678,1,Yes,Firmicutes,Tissierellia,Tissierellales,Peptoniphilaceae,Unknown,0.001
6690,1,Yes,Firmicutes,Tissierellia,Tissierellales,Peptoniphilaceae,Unknown,0.001
6691,1,Yes,Firmicutes,Tissierellia,Tissierellales,Peptoniphilaceae,Unknown,0.001
6694,1,Yes,Firmicutes,Tissierellia,Tissierellales,Peptoniphilaceae,Unknown,0.001
6695,1,Yes,Firmicutes,Tissierellia,Tissierellales,Peptoniphilaceae,Unknown,0.001
6722,1,Yes,Firmicutes,Tissierellia,Tissierellales,Peptoniphilaceae,Unknown,0.001
6723,1,Yes,Firmicutes,Tissierellia,Tissierellales,Peptoniphilaceae,Unknown,0.001
6724,1,Yes,Firmicutes,Tissierellia,Tissierellales,Peptoniphilaceae,Unknown,0.001
6725,1,Yes,Firmicutes,Tissierellia,Tissierellales,Peptoniphilaceae,Unknown,0.001
6093,1,No,Firmicutes,Tissierellia,Tissierellales,Tissierellales_unclassified,Sporanaerobacter,0.001
6094,1,Yes,Firmicutes,Tissierellia,Tissierellales,Unknown,Unknown,0.001
6659,1,Yes,Firmicutes,Tissierellia,Tissierellales,Unknown,Unknown,0.001
6660,1,Yes,Firmicutes,Tissierellia,Tissierellales,Unknown,Unknown,0.001
6666,1,Yes,Firmicutes,Tissierellia,Tissierellales,Unknown,Unknown,0.001
6667,1,Yes,Firmicutes,Tissierellia,Tissierellales,Unknown,Unknown,0.001
6668,1,Yes,Firmicutes,Tissierellia,Tissierellales,Unknown,Unknown,0.001
6672,1,Yes,Firmicutes,Tissierellia,Tissierellales,Unknown,Unknown,0.001
6673,1,Yes,Firmicutes,Tissierellia,Tissierellales,Unknown,Unknown,0.001
6680,1,Yes,Firmicutes,Tissierellia,Tissierellales,Unknown,Unknown,0.001
6704,1,Yes,Firmicutes,Tissierellia,Tissierellales,Unknown,Unknown,0.001
6707,1,Yes,Firmicutes,Tissierellia,Tissierellales,Unknown,Unknown,0.001
6708,1,Yes,Firmicutes,Tissierellia,Tissierellales,Unknown,Unknown,0.001
6736,1,Yes,Firmicutes,Tissierellia,Tissierellales,Unknown,Unknown,0.001
6737,1,Yes,Firmicutes,Tissierellia,Tissierellales,Unknown,Unknown,0.001
6647,1,No,Firmicutes,Tissierellia,Tissierellia_unclassified,Tissierellia_unclassified,Tissierellia_unclassified,0.001
6729,1,Yes,Firmicutes,Tissierellia,Tissierellia_unclassified,Tissierellia_unclassified,Unknown,0.001
6730,1,Yes,Firmicutes,Tissierellia,Tissierellia_unclassified,Unknown,Unknown,0.001
6731,1,Yes,Firmicutes,Tissierellia,Tissierellia_unclassified,Unknown,Unknown,0.001
6732,1,Yes,Firmicutes,Tissierellia,Tissierellia_unclassified,Unknown,Unknown,0.001
5997,1,No,Fusobacteria,Fusobacteriia,Fusobacteriales,Fusobacteriaceae,Fusobacterium,0.001
5996,1,Yes,Fusobacteria,Fusobacteriia,Fusobacteriales,Fusobacteriaceae,Unknown,0.001
5998,1,Yes,Fusobacteria,Fusobacteriia,Fusobacteriales,Fusobacteriaceae,Unknown,0.001
6003,1,Yes,Fusobacteria,Fusobacteriia,Fusobacteriales,Fusobacteriaceae,Unknown,0.001
6006,1,Yes,Fusobacteria,Fusobacteriia,Fusobacteriales,Fusobacteriaceae,Unknown,0.001
